Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,bin_class,class_3
S28C1515,o__Clostridiales (UID1212),172,263,149,48,215,0,0,0,0,80.77,0.0,0.0,1,1
S28C1530,p__Actinobacteria (UID2112),31,211,124,52,146,11,2,0,0,74.46,6.03,35.29,2,1
S28C1611,k__Bacteria (UID203),5449,103,57,89,14,0,0,0,0,21.05,0.0,0.0,3,2
S28C1803,o__Clostridiales (UID1212),172,261,147,62,197,2,0,0,0,85.36,0.48,100.0,1,1
S28C183,f__Lachnospiraceae (UID1256),33,333,171,20,313,0,0,0,0,92.88,0.0,0.0,0,0
S28C1957,k__Bacteria (UID203),5449,104,58,83,21,0,0,0,0,27.59,0.0,0.0,3,2
S28C1964,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,3,2
S28C2044,o__Clostridiales (UID1212),172,257,149,31,225,1,0,0,0,82.55,0.13,100.0,1,1
S28C2049,o__Clostridiales (UID1212),172,263,149,63,197,3,0,0,0,70.02,0.69,33.33,1,1
S28C210,o__Clostridiales (UID1212),172,263,149,67,192,4,0,0,0,80.56,1.57,25.0,1,1
S28C215,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S28C2271,o__Clostridiales (UID1226),155,278,158,26,252,0,0,0,0,89.24,0.0,0.0,1,1
S28C2330,o__Clostridiales (UID1212),172,261,147,90,170,1,0,0,0,73.29,0.17,0.0,1,1
S28C236,o__Clostridiales (UID1212),172,261,147,48,212,1,0,0,0,93.49,0.68,100.0,0,0
S28C24,c__Clostridia (UID1085),35,420,196,231,185,4,0,0,0,43.2,1.28,50.0,3,2
S28C246,p__Bacteroidetes (UID2605),350,314,208,7,307,0,0,0,0,96.63,0.0,0.0,0,0
S28C2500,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S28C2563,o__Clostridiales (UID1226),155,278,158,2,276,0,0,0,0,99.66,0.0,0.0,0,0
S28C2610,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,8.62,0.0,0.0,3,2
S28C2625,o__Clostridiales (UID1212),172,263,149,72,190,1,0,0,0,81.66,0.67,0.0,1,1
S28C2674,o__Lactobacillales (UID374),471,350,191,5,343,2,0,0,0,98.06,1.05,0.0,0,0
S28C2693,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S28C2770,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S28C2991,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,6.9,0.0,0.0,3,2
S28C3030,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,14.26,0.0,0.0,3,2
S28C3053,o__Clostridiales (UID1212),172,261,147,21,239,1,0,0,0,93.88,0.68,0.0,0,0
S28C3303,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,24.14,0.0,0.0,3,2
S28C3514,k__Bacteria (UID203),5449,104,58,69,35,0,0,0,0,51.72,0.0,0.0,1,1
S28C363,p__Actinobacteria (UID2112),31,211,124,86,123,2,0,0,0,65.84,1.21,50.0,1,1
S28C4149,k__Bacteria (UID203),5449,103,58,85,18,0,0,0,0,17.48,0.0,0.0,3,2
S28C4329,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,37.93,0.0,0.0,3,2
S28C457,p__Bacteroidetes (UID2605),350,314,208,42,263,9,0,0,0,89.72,2.2,11.11,1,1
S28C500,o__Clostridiales (UID1212),172,261,147,19,239,3,0,0,0,90.37,1.7,66.67,0,0
S28C509,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S28C52,o__Clostridiales (UID1226),155,278,158,56,216,6,0,0,0,85.07,1.77,66.67,1,1
S28C64,o__Clostridiales (UID1212),172,263,149,2,258,3,0,0,0,98.99,2.01,0.0,0,0
S28C644,k__Bacteria (UID203),5449,103,57,96,7,0,0,0,0,10.53,0.0,0.0,3,2
S28C653,k__Bacteria (UID203),5449,103,58,86,17,0,0,0,0,24.48,0.0,0.0,3,2
S28C675,o__Clostridiales (UID1226),155,278,158,79,198,1,0,0,0,77.63,0.06,0.0,1,1
S28C699,p__Actinobacteria (UID2112),31,211,124,0,208,3,0,0,0,100.0,0.6,0.0,0,0
S28C722,f__Lachnospiraceae (UID1256),33,333,171,65,260,8,0,0,0,85.79,4.15,37.5,1,1
S28C735,c__Deltaproteobacteria (UID3218),61,284,169,197,87,0,0,0,0,22.77,0.0,0.0,3,2
S28C7404,o__Clostridiales (UID1212),172,261,147,7,254,0,0,0,0,95.58,0.0,0.0,0,0
S28C75,o__Clostridiales (UID1120),304,250,143,11,238,1,0,0,0,95.45,0.7,0.0,0,0
S28C90,p__Bacteroidetes (UID2605),350,314,208,6,305,3,0,0,0,98.16,0.96,0.0,0,0
S28C931,o__Clostridiales (UID1226),155,278,158,15,262,1,0,0,0,93.67,0.63,0.0,0,0
S28C969,o__Clostridiales (UID1226),155,274,157,111,160,3,0,0,0,66.19,1.49,66.67,1,1
S29C1234,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S29C1251,c__Clostridia (UID1118),387,223,124,67,148,7,1,0,0,67.26,3.92,30.0,2,1
S29C1292,c__Clostridia (UID1118),387,223,124,6,215,2,0,0,0,96.1,1.21,0.0,0,0
S29C1402,f__Lachnospiraceae (UID1256),33,333,171,163,169,1,0,0,0,55.29,0.58,100.0,1,1
S29C1469,p__Bacteroidetes (UID2605),350,314,208,1,313,0,0,0,0,99.52,0.0,0.0,0,0
S29C1530,p__Actinobacteria (UID2112),31,211,124,46,164,1,0,0,0,78.09,0.81,100.0,1,1
S29C1544,k__Bacteria (UID2495),2993,147,91,10,137,0,0,0,0,89.01,0.0,0.0,1,1
S29C1611,k__Bacteria (UID203),5449,104,58,71,32,1,0,0,0,50.34,1.72,100.0,2,1
S29C1633,o__Clostridiales (UID1212),172,261,147,64,195,2,0,0,0,91.45,0.82,50.0,0,0
S29C1639,p__Actinobacteria (UID2112),31,211,124,169,42,0,0,0,0,8.09,0.0,0.0,3,2
S29C1785,k__Bacteria (UID203),5449,102,56,84,18,0,0,0,0,30.36,0.0,0.0,3,2
S29C184,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,11.44,0.0,0.0,3,2
S29C1854,k__Bacteria (UID203),5449,102,56,93,9,0,0,0,0,14.29,0.0,0.0,3,2
S29C2044,o__Clostridiales (UID1212),172,257,149,42,214,1,0,0,0,83.31,0.67,0.0,1,1
S29C205,g__Lactobacillus (UID377),91,430,154,146,282,2,0,0,0,65.72,0.41,0.0,1,1
S29C2120,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,8.62,0.0,0.0,3,2
S29C2250,p__Firmicutes (UID240),1318,179,104,80,99,0,0,0,0,69.87,0.0,0.0,1,1
S29C2330,k__Bacteria (UID203),5449,102,56,52,49,1,0,0,0,63.58,0.89,100.0,1,1
S29C24,c__Clostridia (UID1085),35,420,196,206,213,1,0,0,0,46.38,0.02,0.0,3,2
S29C2419,k__Bacteria (UID203),5449,102,56,73,29,0,0,0,0,41.56,0.0,0.0,3,2
S29C2437,k__Bacteria (UID203),5449,98,58,93,5,0,0,0,0,8.62,0.0,0.0,3,2
S29C2500,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S29C2615,k__Bacteria (UID203),5449,104,58,73,31,0,0,0,0,46.55,0.0,0.0,3,2
S29C277,o__Clostridiales (UID1212),172,263,149,34,228,0,1,0,0,82.37,1.34,0.0,1,1
S29C3094,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,10.92,0.0,0.0,3,2
S29C3203,k__Bacteria (UID203),5449,103,57,85,18,0,0,0,0,18.18,0.0,0.0,3,2
S29C3505,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S29C363,p__Actinobacteria (UID2112),31,211,124,24,181,6,0,0,0,90.83,2.22,16.67,0,0
S29C3877,k__Bacteria (UID203),5449,104,58,64,40,0,0,0,0,37.62,0.0,0.0,3,2
S29C3986,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S29C4079,p__Bacteroidetes (UID2605),350,314,208,2,310,2,0,0,0,99.28,0.64,50.0,0,0
S29C4453,k__Bacteria (UID203),5449,104,58,64,37,3,0,0,0,52.23,3.45,33.33,2,1
S29C4535,k__Bacteria (UID203),5449,98,58,66,32,0,0,0,0,44.83,0.0,0.0,3,2
S29C4736,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S29C4772,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,13.04,0.0,0.0,3,2
S29C500,o__Clostridiales (UID1212),172,261,147,102,157,2,0,0,0,64.35,1.36,50.0,1,1
S29C64,o__Clostridiales (UID1212),172,263,149,9,251,3,0,0,0,97.57,2.01,0.0,0,0
S29C685,p__Bacteroidetes (UID2605),350,314,208,34,280,0,0,0,0,97.41,0.0,0.0,0,0
S29C735,c__Deltaproteobacteria (UID3218),61,284,169,100,180,4,0,0,0,65.02,0.95,50.0,1,1
S29C736,o__Clostridiales (UID1212),172,263,149,21,241,1,0,0,0,89.6,0.67,0.0,1,1
S29C749,k__Bacteria (UID203),5449,102,56,65,36,1,0,0,0,55.71,0.89,0.0,1,1
S29C75,o__Clostridiales (UID1120),304,250,143,16,232,2,0,0,0,93.53,1.4,0.0,0,0
S29C765,o__Clostridiales (UID1212),172,263,149,12,249,2,0,0,0,94.5,1.34,0.0,0,0
S29C7964,o__Clostridiales (UID1212),172,261,147,171,90,0,0,0,0,26.32,0.0,0.0,3,2
S29C8022,o__Clostridiales (UID1212),172,263,149,15,247,1,0,0,0,93.29,0.22,0.0,0,0
S29C862,c__Clostridia (UID1118),387,223,124,5,217,1,0,0,0,97.18,0.81,0.0,0,0
S29C877,f__Lachnospiraceae (UID1256),33,333,171,176,154,3,0,0,0,50.64,1.27,0.0,2,1
S29C90,p__Bacteroidetes (UID2605),350,314,208,9,302,3,0,0,0,99.39,1.12,33.33,0,0
S29C931,o__Clostridiales (UID1226),155,278,158,27,248,3,0,0,0,93.04,1.9,0.0,0,0
S2C1113,o__Lactobacillales (UID355),490,332,181,50,282,0,0,0,0,91.94,0.0,0.0,0,0
S2C11152,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S2C1297,o__Lactobacillales (UID374),471,350,191,7,339,4,0,0,0,97.12,0.8,50.0,0,0
S2C1785,k__Bacteria (UID203),5449,102,56,83,19,0,0,0,0,32.14,0.0,0.0,3,2
S2C188,o__Lactobacillales (UID355),490,336,184,36,300,0,0,0,0,89.67,0.0,0.0,1,1
S2C205,g__Lactobacillus (UID377),91,430,154,9,421,0,0,0,0,96.63,0.0,0.0,0,0
S2C2265,c__Bacilli (UID284),725,279,151,58,221,0,0,0,0,76.49,0.0,0.0,1,1
S2C2475,k__Bacteria (UID203),5449,104,58,77,27,0,0,0,0,39.66,0.0,0.0,3,2
S2C3320,o__Lactobacillales (UID374),471,350,191,1,346,3,0,0,0,99.48,1.31,0.0,0,0
S2C3342,o__Lactobacillales (UID355),490,334,183,174,156,4,0,0,0,38.0,1.29,100.0,3,2
S2C362,g__Lactobacillus (UID377),91,430,154,81,349,0,0,0,0,85.52,0.0,0.0,1,1
S2C442,o__Lactobacillales (UID355),490,336,184,44,289,3,0,0,0,86.55,0.68,100.0,1,1
S2C4448,k__Bacteria (UID2495),2993,147,91,56,90,1,0,0,0,57.67,0.1,0.0,1,1
S2C471,o__Lactobacillales (UID355),490,336,184,125,210,1,0,0,0,62.74,0.27,100.0,1,1
S2C483,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S2C488,k__Bacteria (UID203),5449,102,57,82,20,0,0,0,0,19.7,0.0,0.0,3,2
S2C5303,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S2C569,g__Lactobacillus (UID380),58,449,129,17,431,1,0,0,0,94.25,0.78,100.0,0,0
S2C6322,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S2C647,o__Lactobacillales (UID374),471,350,191,106,239,5,0,0,0,72.15,0.88,20.0,1,1
S2C672,f__Enterobacteriaceae (UID5124),134,1173,336,10,1159,4,0,0,0,98.71,0.17,25.0,0,0
S2C7916,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,25.86,0.0,0.0,3,2
S2C90,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,26.1,0.0,0.0,3,2
S30C1015,o__Clostridiales (UID1212),172,263,149,18,245,0,0,0,0,91.61,0.0,0.0,0,0
S30C1016,p__Firmicutes (UID1022),100,295,158,41,253,1,0,0,0,96.2,0.63,0.0,0,0
S30C1158,o__Clostridiales (UID1212),172,261,147,2,249,9,1,0,0,98.64,4.76,83.33,0,0
S30C1232,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,20.86,0.0,0.0,3,2
S30C12873,k__Bacteria (UID203),5449,103,57,93,10,0,0,0,0,13.16,0.0,0.0,3,2
S30C1377,k__Bacteria (UID203),5449,104,58,78,26,0,0,0,0,37.93,0.0,0.0,3,2
S30C1415,k__Bacteria (UID203),5449,103,57,88,15,0,0,0,0,10.21,0.0,0.0,3,2
S30C1559,k__Bacteria (UID203),5449,103,57,69,33,1,0,0,0,52.63,1.75,0.0,2,1
S30C1731,p__Firmicutes (UID240),1318,179,104,68,108,3,0,0,0,76.68,2.88,66.67,1,1
S30C179,c__Deltaproteobacteria (UID3218),61,284,169,13,265,4,2,0,0,94.0,1.53,10.0,0,0
S30C1804,o__Clostridiales (UID1212),172,261,147,6,252,3,0,0,0,96.26,0.82,66.67,0,0
S30C2060,f__Lachnospiraceae (UID1256),33,333,171,91,240,2,0,0,0,77.14,0.58,0.0,1,1
S30C2076,k__Bacteria (UID203),5449,102,56,87,15,0,0,0,0,23.21,0.0,0.0,3,2
S30C2144,k__Bacteria (UID203),5449,104,58,77,27,0,0,0,0,37.93,0.0,0.0,3,2
S30C2226,root (UID1),5656,56,24,53,3,0,0,0,0,12.5,0.0,0.0,3,2
S30C2245,o__Clostridiales (UID1212),172,257,149,48,207,2,0,0,0,89.81,1.01,100.0,1,1
S30C24,c__Clostridia (UID1085),35,420,196,367,53,0,0,0,0,13.42,0.0,0.0,3,2
S30C2578,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,15.83,0.0,0.0,3,2
S30C2750,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S30C2860,o__Clostridiales (UID1212),172,257,149,143,112,2,0,0,0,46.35,1.34,0.0,3,2
S30C2876,o__Selenomonadales (UID1024),64,334,167,18,315,1,0,0,0,98.2,0.6,0.0,0,0
S30C2991,f__Lachnospiraceae (UID1256),33,333,171,287,46,0,0,0,0,14.41,0.0,0.0,3,2
S30C3024,k__Bacteria (UID203),5449,102,56,82,20,0,0,0,0,32.14,0.0,0.0,3,2
S30C32,k__Bacteria (UID203),5449,103,57,81,22,0,0,0,0,30.7,0.0,0.0,3,2
S30C3560,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,32.76,0.0,0.0,3,2
S30C3598,k__Bacteria (UID203),5449,104,58,86,18,0,0,0,0,23.59,0.0,0.0,3,2
S30C387,o__Clostridiales (UID1212),172,263,149,146,116,1,0,0,0,42.75,0.67,0.0,3,2
S30C3883,k__Bacteria (UID203),5449,98,58,77,21,0,0,0,0,13.86,0.0,0.0,3,2
S30C392,o__Bacteroidales (UID2657),160,492,269,50,441,1,0,0,0,96.16,0.37,0.0,0,0
S30C3975,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,3.45,0.0,0.0,3,2
S30C422,o__Clostridiales (UID1212),172,263,149,119,143,1,0,0,0,61.26,0.22,0.0,1,1
S30C496,f__Lachnospiraceae (UID1256),33,333,171,40,291,2,0,0,0,94.13,0.38,100.0,0,0
S30C4977,k__Bacteria (UID203),5449,102,56,92,10,0,0,0,0,16.96,0.0,0.0,3,2
S30C530,k__Bacteria (UID203),5449,103,57,93,10,0,0,0,0,14.35,0.0,0.0,3,2
S30C5420,o__Clostridiales (UID1212),172,263,149,21,241,1,0,0,0,91.39,0.22,100.0,0,0
S30C543,k__Bacteria (UID203),5449,103,58,90,13,0,0,0,0,18.97,0.0,0.0,3,2
S30C567,k__Bacteria (UID203),5449,104,58,69,35,0,0,0,0,45.85,0.0,0.0,3,2
S30C606,k__Bacteria (UID203),5449,103,57,75,28,0,0,0,0,30.06,0.0,0.0,3,2
S30C736,o__Clostridiales (UID1212),172,263,149,7,255,1,0,0,0,95.3,0.67,0.0,0,0
S30C766,o__Clostridiales (UID1226),155,278,158,175,102,1,0,0,0,44.8,0.16,0.0,3,2
S30C804,p__Bacteroidetes (UID2605),350,314,208,110,200,4,0,0,0,67.73,0.83,50.0,1,1
S30C87,p__Bacteroidetes (UID2605),350,315,209,3,311,1,0,0,0,98.56,0.03,0.0,0,0
S30C890,k__Bacteria (UID203),5449,104,58,77,27,0,0,0,0,28.13,0.0,0.0,3,2
S30C90,p__Bacteroidetes (UID2605),350,314,208,70,241,3,0,0,0,78.82,0.96,33.33,1,1
S30C91,k__Bacteria (UID203),5449,102,56,80,22,0,0,0,0,29.09,0.0,0.0,3,2
S30C958,o__Clostridiales (UID1120),304,247,141,155,91,1,0,0,0,38.47,0.35,100.0,3,2
S31C1061,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S31C1096,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S31C1149,k__Bacteria (UID203),5449,103,57,70,33,0,0,0,0,46.49,0.0,0.0,3,2
S31C1294,c__Deltaproteobacteria (UID3218),61,284,169,6,278,0,0,0,0,97.63,0.0,0.0,0,0
S31C1513,o__Clostridiales (UID1212),172,263,149,45,218,0,0,0,0,93.29,0.0,0.0,0,0
S31C1515,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S31C1589,f__Lachnospiraceae (UID1256),33,333,171,75,254,4,0,0,0,84.81,1.42,75.0,1,1
S31C1595,o__Clostridiales (UID1212),172,261,147,75,183,3,0,0,0,85.54,1.59,100.0,1,1
S31C1698,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S31C179,c__Deltaproteobacteria (UID3218),61,284,169,71,210,3,0,0,0,75.89,0.42,33.33,1,1
S31C1793,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S31C1826,k__Bacteria (UID203),5449,102,56,71,30,1,0,0,0,46.43,1.79,0.0,3,2
S31C183,f__Lachnospiraceae (UID1256),33,333,171,47,286,0,0,0,0,89.84,0.0,0.0,1,1
S31C1888,o__Clostridiales (UID1212),172,257,149,64,190,3,0,0,0,80.47,1.51,66.67,1,1
S31C1896,o__Selenomonadales (UID1024),64,334,167,6,326,2,0,0,0,97.8,0.9,0.0,0,0
S31C1915,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S31C2079,f__Lachnospiraceae (UID1256),33,333,171,67,264,2,0,0,0,86.55,0.88,50.0,1,1
S31C210,o__Clostridiales (UID1212),172,263,149,150,111,2,0,0,0,48.92,0.84,0.0,3,2
S31C2144,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,21.55,0.0,0.0,3,2
S31C2227,p__Firmicutes (UID1022),100,295,158,4,289,2,0,0,0,98.1,1.27,0.0,0,0
S31C22478,p__Bacteroidetes (UID2605),350,314,208,11,302,1,0,0,0,95.67,0.48,0.0,0,0
S31C2397,k__Bacteria (UID203),5449,104,58,99,5,0,0,0,0,7.47,0.0,0.0,3,2
S31C24,c__Clostridia (UID1085),35,420,196,56,361,3,0,0,0,84.74,1.19,0.0,1,1
S31C246,p__Bacteroidetes (UID2605),350,314,208,42,270,2,0,0,0,86.92,0.72,0.0,1,1
S31C2487,k__Bacteria (UID203),5449,98,58,67,30,1,0,0,0,47.41,1.72,100.0,3,2
S31C2533,k__Bacteria (UID203),5449,104,58,65,38,1,0,0,0,58.33,1.72,100.0,2,1
S31C256,k__Bacteria (UID203),5449,103,57,91,11,1,0,0,0,17.54,1.75,0.0,3,2
S31C2578,f__Bifidobacteriaceae (UID1458),77,464,220,120,340,4,0,0,0,72.78,1.11,25.0,1,1
S31C2730,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S31C2991,k__Bacteria (UID203),5449,103,57,97,6,0,0,0,0,10.53,0.0,0.0,3,2
S31C322,k__Bacteria (UID2372),131,177,106,7,170,0,0,0,0,94.34,0.0,0.0,0,0
S31C3574,o__Clostridiales (UID1212),172,263,149,116,146,1,0,0,0,57.08,0.22,0.0,1,1
S31C36060,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S31C3818,o__Clostridiales (UID1212),172,263,149,65,198,0,0,0,0,81.33,0.0,0.0,1,1
S31C3819,k__Bacteria (UID2495),2993,143,89,49,93,1,0,0,0,61.71,0.07,0.0,1,1
S31C3892,o__Clostridiales (UID1212),172,263,149,70,192,1,0,0,0,84.55,0.67,0.0,1,1
S31C392,o__Bacteroidales (UID2657),160,492,269,21,471,0,0,0,0,98.35,0.0,0.0,0,0
S31C4904,o__Clostridiales (UID1212),172,261,147,21,239,1,0,0,0,94.0,0.02,100.0,0,0
S31C502,o__Clostridiales (UID1212),172,263,149,141,119,3,0,0,0,50.68,2.01,66.67,2,1
S31C53,k__Bacteria (UID203),5449,103,58,75,28,0,0,0,0,29.92,0.0,0.0,3,2
S31C543,c__Clostridia (UID1118),387,223,124,3,219,1,0,0,0,98.39,0.27,0.0,0,0
S31C6024,o__Clostridiales (UID1226),155,278,158,188,88,2,0,0,0,34.18,0.22,50.0,3,2
S31C6184,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,3,2
S31C72,f__Lachnospiraceae (UID1255),90,354,174,183,168,3,0,0,0,54.1,1.72,0.0,2,1
S31C736,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,20.92,0.0,0.0,3,2
S31C766,k__Bacteria (UID203),5449,103,57,101,2,0,0,0,0,2.63,0.0,0.0,3,2
S31C7800,o__Clostridiales (UID1212),172,261,147,30,230,1,0,0,0,95.41,0.14,0.0,0,0
S31C782,k__Bacteria (UID203),5449,103,57,69,34,0,0,0,0,53.51,0.0,0.0,1,1
S31C804,p__Bacteroidetes (UID2605),350,314,208,1,313,0,0,0,0,99.52,0.0,0.0,0,0
S31C87,p__Bacteroidetes (UID2605),350,315,209,32,280,3,0,0,0,88.63,0.88,0.0,1,1
S31C906,k__Bacteria (UID2329),174,149,89,41,107,1,0,0,0,86.57,1.12,0.0,1,1
S31C9183,o__Clostridiales (UID1226),155,278,158,109,168,1,0,0,0,71.52,0.63,100.0,1,1
S31C931,o__Clostridiales (UID1226),155,278,158,49,226,3,0,0,0,91.44,1.58,0.0,0,0
S31C944,o__Clostridiales (UID1212),172,263,149,55,205,3,0,0,0,88.49,2.01,0.0,1,1
S32C1016,p__Firmicutes (UID1022),100,295,158,32,262,1,0,0,0,97.78,0.63,0.0,0,0
S32C1158,k__Bacteria (UID203),5449,102,56,81,21,0,0,0,0,35.71,0.0,0.0,3,2
S32C1294,c__Deltaproteobacteria (UID3218),61,284,169,195,89,0,0,0,0,29.44,0.0,0.0,3,2
S32C1386,o__Clostridiales (UID1212),172,261,147,6,255,0,0,0,0,96.43,0.0,0.0,0,0
S32C1515,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,10.34,0.0,0.0,3,2
S32C1573,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S32C169,k__Bacteria (UID203),5449,103,57,80,23,0,0,0,0,28.87,0.0,0.0,3,2
S32C179,c__Deltaproteobacteria (UID3218),61,284,169,98,182,4,0,0,0,62.87,1.18,0.0,1,1
S32C183,f__Lachnospiraceae (UID1256),33,333,171,56,276,1,0,0,0,86.65,0.29,0.0,1,1
S32C1882,k__Bacteria (UID203),5449,103,57,83,20,0,0,0,0,29.82,0.0,0.0,3,2
S32C18898,o__Clostridiales (UID1212),172,261,147,22,239,0,0,0,0,91.47,0.0,0.0,0,0
S32C1939,f__Lachnospiraceae (UID1255),90,354,174,69,281,4,0,0,0,90.73,1.34,50.0,0,0
S32C1959,k__Bacteria (UID203),5449,98,58,80,18,0,0,0,0,26.72,0.0,0.0,3,2
S32C1998,o__Clostridiales (UID1212),172,257,149,123,133,1,0,0,0,56.89,0.13,100.0,1,1
S32C2000,o__Clostridiales (UID1212),172,261,147,41,216,4,0,0,0,95.95,1.72,75.0,0,0
S32C2006,k__Bacteria (UID203),5449,104,58,65,39,0,0,0,0,58.62,0.0,0.0,1,1
S32C2044,k__Bacteria (UID203),5449,98,58,82,16,0,0,0,0,10.83,0.0,0.0,3,2
S32C2076,o__Clostridiales (UID1212),172,261,147,71,188,2,0,0,0,70.36,0.36,50.0,1,1
S32C210,o__Clostridiales (UID1212),172,263,149,32,226,5,0,0,0,92.64,3.36,20.0,0,0
S32C2128,o__Clostridiales (UID1212),172,263,149,63,196,4,0,0,0,84.16,2.68,75.0,1,1
S32C2202,k__Bacteria (UID203),5449,104,58,84,20,0,0,0,0,29.31,0.0,0.0,3,2
S32C2207,k__Bacteria (UID203),5449,104,58,78,25,1,0,0,0,39.66,1.72,100.0,3,2
S32C2295,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,23.28,0.0,0.0,3,2
S32C2319,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S32C235,k__Bacteria (UID203),5449,103,57,86,17,0,0,0,0,21.85,0.0,0.0,3,2
S32C2427,k__Bacteria (UID203),5449,102,56,45,56,1,0,0,0,83.96,1.79,100.0,1,1
S32C2512,f__Lachnospiraceae (UID1256),33,333,171,173,160,0,0,0,0,50.0,0.0,0.0,3,2
S32C2543,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S32C2578,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,16.54,0.0,0.0,3,2
S32C2876,o__Selenomonadales (UID1024),64,334,167,52,281,1,0,0,0,96.41,0.6,0.0,0,0
S32C294,k__Bacteria (UID203),5449,103,57,86,16,1,0,0,0,28.07,1.75,0.0,3,2
S32C299,root (UID1),5656,56,24,52,4,0,0,0,0,16.67,0.0,0.0,3,2
S32C2991,f__Lachnospiraceae (UID1256),33,333,171,94,234,5,0,0,0,77.12,1.42,20.0,1,1
S32C326,f__Lachnospiraceae (UID1256),33,333,171,34,297,2,0,0,0,94.33,1.17,100.0,0,0
S32C333,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,19.28,0.0,0.0,3,2
S32C365,o__Clostridiales (UID1212),172,263,149,90,172,1,0,0,0,59.3,0.02,0.0,1,1
S32C392,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,20.69,0.0,0.0,3,2
S32C439,f__Lachnospiraceae (UID1256),33,333,171,64,265,4,0,0,0,85.31,1.95,50.0,1,1
S32C4923,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S32C4981,k__Bacteria (UID203),5449,98,58,87,11,0,0,0,0,15.52,0.0,0.0,3,2
S32C513,k__Bacteria (UID203),5449,103,57,91,12,0,0,0,0,17.54,0.0,0.0,3,2
S32C51539,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S32C517,o__Clostridiales (UID1212),172,257,149,98,159,0,0,0,0,67.87,0.0,0.0,1,1
S32C543,c__Clostridia (UID1118),387,223,124,52,170,1,0,0,0,78.19,0.03,100.0,1,1
